user_page,author_id,validation_level,rank_level,username,rank,role,forum_role_title,title_next_leveling,badges
space-uid-248771.html,U00177,md2_validated,level_2,w****h,5.0,杏林医者,,"杏林医者, 积分 4, 距离下一级还需 1 积分","['实名认证', '主治医师中级职称认证']"
space-uid-937771.html,U00178,,level_4,x****9,20.0,崭露头角,,"崭露头角, 积分 28, 距离下一级还需 23 积分",[]
space-uid-1150126.html,U00179,,level_0,辉*辉,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-7008951.html,U00180,,level_0,u****1,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-384274.html,U00181,md1_validated,level_4,l****o,20.0,崭露头角,,"崭露头角, 积分 32, 距离下一级还需 19 积分","['医师资格认证', '实名认证']"
space-uid-888958.html,U00182,,level_4,l****6,20.0,崭露头角,,"崭露头角, 积分 36, 距离下一级还需 15 积分",[]
space-uid-567222.html,U00183,,unk,a****2,30.0,医界有名,,"医界有名, 积分 76, 距离下一级还需 75 积分","['人见人爱LV3', '持之以恒LV2']"
space-uid-312021.html,U00184,,level_3,p****n,10.0,仁者爱医,,"仁者爱医, 积分 5, 距离下一级还需 16 积分",[]
space-uid-1003622.html,U00185,,level_0,s****3,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-2365924.html,U00186,,level_0,a****1,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",['我爱企鹅']
space-uid-940367.html,U00187,,level_1,d****i,3.0,初入杏林,,"初入杏林, 积分 1, 距离下一级还需 2 积分",['我爱企鹅']
space-uid-634752.html,U00188,,level_4,j****6,20.0,崭露头角,,"崭露头角, 积分 33, 距离下一级还需 18 积分",[]
space-uid-7008394.html,U00189,,level_0,u****3,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-2382319.html,U00190,md1_validated,level_0,方*炫,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分","['实名认证', '医师资格认证']"
space-uid-882190.html,U00191,,level_0,A****片,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-2381238.html,U00192,,level_0,小****0,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-628554.html,U00193,,level_0,6****6,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",['我爱企鹅']
space-uid-919301.html,U00194,realid_validated,unk,江*,30.0,医界有名,,"医界有名, 积分 63, 距离下一级还需 88 积分","['实名认证', '持之以恒LV1']"
space-uid-2370293.html,U00195,,level_0,w****8,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",['我爱企鹅']
space-uid-532277.html,U00196,,level_1,罗*师,3.0,初入杏林,,"初入杏林, 积分 1, 距离下一级还需 2 积分",['我爱企鹅']
space-uid-724479.html,U00197,md_validated,level_1,刘**所,3.0,初入杏林,,"初入杏林, 积分 1, 距离下一级还需 2 积分","['我爱企鹅', '快问医生', '资质认证', '持之以恒LV6']"
space-uid-2384594.html,U00198,,level_0,小*山,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-1001013.html,U00199,,level_0,z****1,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-1169385.html,U00200,,level_0,健****门,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",['我爱企鹅']
space-uid-850965.html,U00201,,level_2,z****g,5.0,杏林医者,,"杏林医者, 积分 4, 距离下一级还需 1 积分",[]
space-uid-404128.html,U00202,,level_0,7**1,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分","['我爱企鹅', '持之以恒LV3']"
space-uid-791201.html,U00203,,level_4,c****8,20.0,崭露头角,,"崭露头角, 积分 27, 距离下一级还需 24 积分",['持之以恒LV2']
space-uid-654090.html,U00204,,level_3,T***S,10.0,仁者爱医,,"仁者爱医, 积分 12, 距离下一级还需 9 积分","['我爱企鹅', '持之以恒LV3']"
space-uid-390776.html,U00205,,level_0,y****n,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",['我爱企鹅']
space-uid-7007028.html,U00206,,level_0,u****0,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-67505.html,U00207,,level_0,s****y,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",['持之以恒LV2']
space-uid-702663.html,U00208,,level_4,冰****8,20.0,崭露头角,,"崭露头角, 积分 29, 距离下一级还需 22 积分",['我爱企鹅']
space-uid-658489.html,U00209,,unk,哈***V,30.0,医界有名,,"医界有名, 积分 116, 距离下一级还需 35 积分",['我爱企鹅']
space-uid-2575267.html,U00210,,level_0,海***滩,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",['我爱企鹅']
space-uid-385029.html,U00211,,level_0,c****5,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-816615.html,U00212,,level_0,陶*财,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-264787.html,U00213,,level_1,l****8,3.0,初入杏林,,"初入杏林, 积分 1, 距离下一级还需 2 积分",['我爱企鹅']
space-uid-3941309.html,U00214,md_validated,unk,我**人,30.0,医界有名,,"医界有名, 积分 57, 距离下一级还需 94 积分","['我爱企鹅', '快问医生', '资质认证', '持之以恒LV6']"
space-uid-7008141.html,U00215,,level_0,w****0,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-3987965.html,U00216,,level_0,f****6,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-3622151.html,U00217,realid_validated,level_4,外**例,20.0,崭露头角,,"崭露头角, 积分 37, 距离下一级还需 14 积分","['实名认证', '我爱企鹅']"
space-uid-2421373.html,U00218,md_validated,level_3,七****5,10.0,仁者爱医,,"仁者爱医, 积分 12, 距离下一级还需 9 积分","['持之以恒LV1', '实名认证', '快问医生', '资质认证']"
space-uid-3530870.html,U00219,md2_validated,level_1,清***x,3.0,初入杏林,,"初入杏林, 积分 2, 距离下一级还需 1 积分","['实名认证', '主治医师中级职称认证', '持之以恒LV5', '持之以恒LV6']"
space-uid-2750084.html,U00220,md1_validated,level_0,n***9,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分","['我爱企鹅', '实名认证', '医师资格认证']"
space-uid-2988355.html,U00221,,level_0,醉*红,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",['我爱企鹅']
space-uid-1059488.html,U00222,,level_4,s****0,20.0,崭露头角,,"崭露头角, 积分 38, 距离下一级还需 13 积分","['人见人爱LV1', '年度优秀会员', '持之以恒LV4']"
space-uid-49458.html,U00223,md_validated,unk,d***2,48.0,,皮肤及性传播疾病版版主,,"['蓝钻晋级', '晋级三级', '晋级二级', '晋级一级', '快问医生', '资质认证']"
space-uid-358597.html,U00224,md1_validated,level_3,x****2,10.0,仁者爱医,,"仁者爱医, 积分 8, 距离下一级还需 13 积分","['实名认证', '医师资格认证']"
space-uid-3974837.html,U00225,md3_validated,level_6,江**哥,40.0,医名赫赫,,"医名赫赫, 积分 195, 距离下一级还需 156 积分","['我爱企鹅', '实名认证', '副主任医师副高职称认证', '持之以恒LV5', '持之以恒LV6']"
space-uid-664611.html,U00226,,level_1,m****i,3.0,初入杏林,,"初入杏林, 积分 2, 距离下一级还需 1 积分",[]
space-uid-3644115.html,U00227,realid_validated,level_0,c****9,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分","['实名认证', '我爱企鹅', '持之以恒LV1']"
space-uid-6179509.html,U00228,,level_0,n****0,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-4728756.html,U00229,,level_0,l****0,,访问学者,2014-11-13 13:55 上传,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-4448133.html,U00230,,level_0,Z****8,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",['持之以恒LV2']
space-uid-881609.html,U00231,,level_1,鹰****8,3.0,初入杏林,,"初入杏林, 积分 1, 距离下一级还需 2 积分",[]
space-uid-3679719.html,U00232,realid_validated,level_0,x****8,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分","['实名认证', '持之以恒LV1']"
space-uid-6925978.html,U00233,,level_0,u****3,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-461209.html,U00234,,level_0,y****n,,访问学者,2020-5-16 20:18 上传,"访问学者, 积分 0, 距离下一级还需 1 积分",['我爱企鹅']
space-uid-3986248.html,U00235,,level_1,带***刀,3.0,初入杏林,,"初入杏林, 积分 1, 距离下一级还需 2 积分",['持之以恒LV6']
space-uid-64856.html,U00236,md_validated,level_3,安**货,10.0,仁者爱医,,"仁者爱医, 积分 10, 距离下一级还需 11 积分","['快问医生', '资质认证']"
space-uid-6142357.html,U00237,,level_0,l****7,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-6819881.html,U00238,md_validated,level_3,u****3,10.0,仁者爱医,,"仁者爱医, 积分 16, 距离下一级还需 5 积分","['快问医生', '资质认证', '持之以恒LV3']"
space-uid-457753.html,U00239,md2_validated,level_3,k****1,10.0,仁者爱医,,"仁者爱医, 积分 5, 距离下一级还需 16 积分","['实名认证', '主治医师中级职称认证', '快问医生', '持之以恒LV5', '权威医生']"
space-uid-4511917.html,U00240,,unk,x****0,30.0,医界有名,,"医界有名, 积分 90, 距离下一级还需 61 积分",['持之以恒LV4']
space-uid-6410636.html,U00241,md_validated,unk,刘****h,30.0,医界有名,,"医界有名, 积分 130, 距离下一级还需 21 积分","['快问医生', '权威医生', '持之以恒LV6']"
space-uid-128873.html,U00242,,level_0,s****i,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-279026.html,U00243,,level_0,s****n,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-7009454.html,U00244,,level_0,b****s,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-279424.html,U00245,,level_3,s****n,10.0,仁者爱医,2022-2-28 09:23 上传,"仁者爱医, 积分 6, 距离下一级还需 15 积分",[]
space-uid-6007336.html,U00246,md_validated,level_4,静**欲,20.0,崭露头角,,"崭露头角, 积分 37, 距离下一级还需 14 积分","['快问医生', '持之以恒LV6', '权威医生']"
space-uid-6975616.html,U00247,,level_0,一**胡,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-804543.html,U00248,,level_3,安*提,10.0,仁者爱医,2022-9-16 11:11 上传,"仁者爱医, 积分 6, 距离下一级还需 15 积分",[]
space-uid-869099.html,U00249,,level_0,自***1,,访问学者,2022-9-28 15:42 上传,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-4668506.html,U00250,md_validated,level_1,三****8,3.0,初入杏林,,"初入杏林, 积分 2, 距离下一级还需 1 积分","['持之以恒LV2', '快问医生', '资质认证']"
space-uid-4397643.html,U00251,md_validated,level_3,h****3,10.0,仁者爱医,,"仁者爱医, 积分 12, 距离下一级还需 9 积分","['快问医生', '持之以恒LV3', '资质认证']"
space-uid-4456014.html,U00252,,level_1,a****6,3.0,初入杏林,,"初入杏林, 积分 1, 距离下一级还需 2 积分",['持之以恒LV3']
space-uid-17324.html,U00253,realid_validated,unk,徐*卿,30.0,医界有名,,"医界有名, 积分 78, 距离下一级还需 73 积分","['实名认证', '持之以恒LV4']"
space-uid-88182.html,U00254,md2_validated,unk,m****6,30.0,医界有名,,"医界有名, 积分 150, 距离下一级还需 1 积分","['15周年', '主治医师中级职称认证', '实名认证', '医师资格认证', '快问医生', '资质认证', '持之以恒LV6']"
space-uid-49584.html,U00255,realid_validated,level_2,o****n,5.0,杏林医者,,"杏林医者, 积分 4, 距离下一级还需 1 积分","['实名认证', '持之以恒LV2']"
space-uid-2734414.html,U00256,,level_6,S*S,40.0,医名赫赫,,"医名赫赫, 积分 155, 距离下一级还需 196 积分","['15周年', '我爱企鹅', '持之以恒LV6']"
space-uid-887016.html,U00257,md_validated,level_3,w****g,10.0,仁者爱医,,"仁者爱医, 积分 9, 距离下一级还需 12 积分","['我爱企鹅', '持之以恒LV3', '快问医生', '权威医生', '资质认证']"
space-uid-4991439.html,U00258,md_validated,level_4,z****6,20.0,崭露头角,,"崭露头角, 积分 45, 距离下一级还需 6 积分","['快问医生', '资质认证', '持之以恒LV2']"
space-uid-2757342.html,U00259,,level_6,z****1,40.0,医名赫赫,,"医名赫赫, 积分 293, 距离下一级还需 58 积分","['15周年', '我爱企鹅', '持之以恒LV5']"
space-uid-2703677.html,U00260,md_validated,level_6,z****5,40.0,医名赫赫,,"医名赫赫, 积分 254, 距离下一级还需 97 积分","['15周年', '快问医生', '资质认证', '持之以恒LV6']"
space-uid-5012873.html,U00261,,level_4,x****8,20.0,崭露头角,,"崭露头角, 积分 26, 距离下一级还需 25 积分",['持之以恒LV3']
space-uid-6130470.html,U00262,,level_0,g****4,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-642088.html,U00263,md1_validated,unk,做****生,30.0,医界有名,,"医界有名, 积分 141, 距离下一级还需 10 积分","['医师资格认证', '我爱企鹅', '实名认证', '持之以恒LV4']"
space-uid-765767.html,U00264,,level_0,h***s,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",['我爱企鹅']
space-uid-17550.html,U00265,md4_validated,unk,z****y,64.0,,外科区总版主,,"['金钻晋级', '绿钻晋级', '晋级二级', '晋级一级', '人见人爱LV2', '医师资格认证', '主任医师高级职称认证', '实名认证', '2级爱心天使勋章', '15周年', '快问医生', '权威医生', '持之以恒LV6']"
space-uid-363763.html,U00266,,level_0,f****e,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-1035109.html,U00267,realid_validated,level_3,爱***一,10.0,仁者爱医,2017-5-22 09:29 上传,"仁者爱医, 积分 11, 距离下一级还需 10 积分","['实名认证', '我是帅哥', '我爱企鹅']"
space-uid-6159487.html,U00268,,level_0,l****9,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",['持之以恒LV1']
space-uid-6165709.html,U00269,md_validated,level_1,高*楠,3.0,初入杏林,,"初入杏林, 积分 1, 距离下一级还需 2 积分","['快问医生', '持之以恒LV1', '资质认证']"
space-uid-6171253.html,U00270,,level_0,以***啊,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-133059.html,U00271,md1_validated,level_6,罗*果,40.0,医名赫赫,,"医名赫赫, 积分 192, 距离下一级还需 159 积分","['实名认证', '医师资格认证', '晋级四级', '晋级三级', '晋级三级', '晋级二级', '晋级二级', '我爱企鹅', '快问医生', '持之以恒LV1', '资质认证']"
space-uid-2602779.html,U00272,,level_0,w****2,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分","['我爱企鹅', '持之以恒LV2']"
space-uid-4630742.html,U00273,,level_1,H****7,3.0,初入杏林,,"初入杏林, 积分 1, 距离下一级还需 2 积分",[]
space-uid-2699299.html,U00274,,level_1,还****成,3.0,初入杏林,,"初入杏林, 积分 1, 距离下一级还需 2 积分",['我爱企鹅']
space-uid-3897476.html,U00275,md_validated,level_2,q***l,5.0,杏林医者,,"杏林医者, 积分 3, 距离下一级还需 2 积分","['快问医生', '资质认证', '持之以恒LV5']"
space-uid-4867211.html,U00276,md_validated,level_1,s****1,3.0,初入杏林,,"初入杏林, 积分 2, 距离下一级还需 1 积分","['快问医生', '资质认证', '持之以恒LV5']"
space-uid-6173668.html,U00277,,level_0,爱*莎,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-5110035.html,U00278,,level_0,全****科,,访问学者,2017-6-9 15:02 上传,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-6135241.html,U00279,,level_0,p****6,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分",[]
space-uid-650479.html,U00280,realid_validated,unk,l****o,30.0,医界有名,2011-8-27 14:54 上传,"医界有名, 积分 66, 距离下一级还需 85 积分",['实名认证']
space-uid-2613317.html,U00281,,level_0,唐**生,,访问学者,,"访问学者, 积分 0, 距离下一级还需 1 积分","['我爱企鹅', '持之以恒LV3']"
space-uid-697755.html,U00282,,level_4,c****4,20.0,崭露头角,,"崭露头角, 积分 26, 距离下一级还需 25 积分",['持之以恒LV5']
